tanggal,komoditas_id,komoditas,grup,satuan,harga_kemarin,harga,hari_nama,is_weekend,is_libur_nasional,nama_libur,is_ramadan,is_pra_ramadan
2026-02-25,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,11000,11000,Rabu,0,0,,1,0
2026-02-25,27,Bata,GARAM BERYODIUM,Buah,0,0,Rabu,0,0,,1,0
2026-02-25,28,Halus,GARAM BERYODIUM,kg,10000,10000,Rabu,0,0,,1,0
2026-02-25,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,12000,12000,Rabu,0,0,,1,0
2026-02-25,32,Kedelai Impor,KACANG KEDELAI,kg,18000,18000,Rabu,0,0,,1,0
2026-02-25,33,Kedelai Lokal,KACANG KEDELAI,kg,13000,13000,Rabu,0,0,,1,0
2026-02-25,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Rabu,0,0,,1,0
2026-02-25,37,Cabe Merah Keriting,CABE,kg,35000,35000,Rabu,0,0,,1,0
2026-02-25,38,Cabe Merah Besar,CABE,kg,30000,30000,Rabu,0,0,,1,0
2026-02-25,50,Cabe Rawit Merah,CABE,kg,80000,85000,Rabu,0,0,,1,0
2026-02-25,39,Bawang Merah,BAWANG,kg,40000,38000,Rabu,0,0,,1,0
2026-02-25,49,Bawang Putih Sinco/Honan,BAWANG,kg,30000,30000,Rabu,0,0,,1,0
2026-02-25,40,Ikan Asin Teri,Ikan Asin Teri,kg,95000,95000,Rabu,0,0,,1,0
2026-02-25,41,KACANG HIJAU,KACANG HIJAU,kg,30000,30000,Rabu,0,0,,1,0
2026-02-25,42,KACANG TANAH,KACANG TANAH,kg,36000,36000,Rabu,0,0,,1,0
2026-02-25,43,KETELA POHON,KETELA POHON,kg,7000,7000,Rabu,0,0,,1,0
2026-02-25,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,10000,Rabu,0,0,,1,0
2026-02-25,45,KENTANG,SAYUR MAYUR,kg,12000,13000,Rabu,0,0,,1,0
2026-02-25,46,Tomat Merah,SAYUR MAYUR,kg,10000,10000,Rabu,0,0,,1,0
2026-02-25,47,WORTEL,SAYUR MAYUR,kg,12000,13000,Rabu,0,0,,1,0
2026-02-25,48,BUNCIS,SAYUR MAYUR,kg,14000,14000,Rabu,0,0,,1,0
2026-02-25,58,Ikan Bandeng,IKAN SEGAR,kg,37000,38000,Rabu,0,0,,1,0
2026-02-25,59,Ikan Kembung,IKAN SEGAR,kg,0,0,Rabu,0,0,,1,0
2026-02-25,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Rabu,0,0,,1,0
2026-02-25,60,Ikan Tongkol,IKAN SEGAR,kg,40000,40000,Rabu,0,0,,1,0
2026-02-25,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Rabu,0,0,,1,0
2026-02-27,2,Beras Premium,BERAS,kg,16500,16500,Jumat,0,0,,1,0
2026-02-27,4,Beras Medium,BERAS,kg,12500,12500,Jumat,0,0,,1,0
2026-02-27,7,Gula Kristal Putih,GULA,kg,16500,17000,Jumat,0,0,,1,0
2026-02-27,10,Minyak Goreng Curah,MINYAK GORENG,kg,20000,20000,Jumat,0,0,,1,0
2026-02-27,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,17000,17000,Jumat,0,0,,1,0
2026-02-27,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Jumat,0,0,,1,0
2026-02-27,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,17000,17000,Jumat,0,0,,1,0
2026-02-27,12,Daging Sapi Paha Belakang,DAGING,kg,110000,113667,Jumat,0,0,,1,0
2026-02-27,13,Daging Ayam Ras,DAGING,kg,40000,40000,Jumat,0,0,,1,0
2026-02-27,14,Daging Ayam Kampung,DAGING,ekor,75000,75000,Jumat,0,0,,1,0
2026-02-27,16,Telur Ayam Ras,TELUR AYAM,kg,30000,30000,Jumat,0,0,,1,0
2026-02-27,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Jumat,0,0,,1,0
2026-02-27,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Jumat,0,0,,1,0
2026-02-27,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Jumat,0,0,,1,0
2026-02-27,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Jumat,0,0,,1,0
2026-02-27,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Jumat,0,0,,1,0
2026-02-27,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,11000,11000,Jumat,0,0,,1,0
2026-02-27,27,Bata,GARAM BERYODIUM,Buah,0,0,Jumat,0,0,,1,0
2026-02-27,28,Halus,GARAM BERYODIUM,kg,10000,10000,Jumat,0,0,,1,0
2026-02-27,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,12000,12000,Jumat,0,0,,1,0
2026-02-27,32,Kedelai Impor,KACANG KEDELAI,kg,17000,17000,Jumat,0,0,,1,0
2026-02-27,33,Kedelai Lokal,KACANG KEDELAI,kg,13000,13000,Jumat,0,0,,1,0
2026-02-27,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Jumat,0,0,,1,0
2026-02-27,37,Cabe Merah Keriting,CABE,kg,36000,35000,Jumat,0,0,,1,0
2026-02-27,38,Cabe Merah Besar,CABE,kg,26000,25000,Jumat,0,0,,1,0
2026-02-27,50,Cabe Rawit Merah,CABE,kg,90000,90000,Jumat,0,0,,1,0
2026-02-27,39,Bawang Merah,BAWANG,kg,37000,38000,Jumat,0,0,,1,0
2026-02-27,49,Bawang Putih Sinco/Honan,BAWANG,kg,30000,32000,Jumat,0,0,,1,0
2026-02-27,40,Ikan Asin Teri,Ikan Asin Teri,kg,95000,95000,Jumat,0,0,,1,0
2026-02-27,41,KACANG HIJAU,KACANG HIJAU,kg,30000,30000,Jumat,0,0,,1,0
2026-02-27,42,KACANG TANAH,KACANG TANAH,kg,38000,38000,Jumat,0,0,,1,0
2026-02-27,43,KETELA POHON,KETELA POHON,kg,7000,7000,Jumat,0,0,,1,0
2026-02-27,44,KOL/KUBIS,SAYUR MAYUR,kg,8000,8000,Jumat,0,0,,1,0
2026-02-27,45,KENTANG,SAYUR MAYUR,kg,14000,14000,Jumat,0,0,,1,0
2026-02-27,46,Tomat Merah,SAYUR MAYUR,kg,8000,8000,Jumat,0,0,,1,0
2026-02-27,47,WORTEL,SAYUR MAYUR,kg,12000,12000,Jumat,0,0,,1,0
2026-02-27,48,BUNCIS,SAYUR MAYUR,kg,14000,14000,Jumat,0,0,,1,0
2026-02-27,58,Ikan Bandeng,IKAN SEGAR,kg,40000,38000,Jumat,0,0,,1,0
2026-02-27,59,Ikan Kembung,IKAN SEGAR,kg,0,0,Jumat,0,0,,1,0
2026-02-27,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Jumat,0,0,,1,0
2026-02-27,60,Ikan Tongkol,IKAN SEGAR,kg,38000,38000,Jumat,0,0,,1,0
2026-02-27,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Jumat,0,0,,1,0
2026-02-24,2,Beras Premium,BERAS,kg,16500,16500,Selasa,0,0,,1,0
2026-02-24,4,Beras Medium,BERAS,kg,12500,12500,Selasa,0,0,,1,0
2026-02-24,7,Gula Kristal Putih,GULA,kg,16500,16500,Selasa,0,0,,1,0
2026-02-24,10,Minyak Goreng Curah,MINYAK GORENG,kg,20000,20000,Selasa,0,0,,1,0
2026-02-24,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,17000,17000,Selasa,0,0,,1,0
2026-02-24,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Selasa,0,0,,1,0
2026-02-24,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,17000,17000,Selasa,0,0,,1,0
2026-02-24,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Selasa,0,0,,1,0
2026-02-24,13,Daging Ayam Ras,DAGING,kg,40000,39000,Selasa,0,0,,1,0
2026-02-24,14,Daging Ayam Kampung,DAGING,ekor,75000,75000,Selasa,0,0,,1,0
2026-02-24,16,Telur Ayam Ras,TELUR AYAM,kg,30000,30000,Selasa,0,0,,1,0
2026-02-24,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Selasa,0,0,,1,0
2026-02-24,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Selasa,0,0,,1,0
2026-02-24,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Selasa,0,0,,1,0
2026-02-24,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Selasa,0,0,,1,0
2026-02-24,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Selasa,0,0,,1,0
2026-02-24,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,11000,11000,Selasa,0,0,,1,0
2026-02-24,27,Bata,GARAM BERYODIUM,Buah,0,0,Selasa,0,0,,1,0
2026-02-24,28,Halus,GARAM BERYODIUM,kg,10000,10000,Selasa,0,0,,1,0
2026-02-24,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,12000,12000,Selasa,0,0,,1,0
2026-02-24,32,Kedelai Impor,KACANG KEDELAI,kg,18000,18000,Selasa,0,0,,1,0
2026-02-24,33,Kedelai Lokal,KACANG KEDELAI,kg,13000,13000,Selasa,0,0,,1,0
2026-02-24,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Selasa,0,0,,1,0
2026-02-24,37,Cabe Merah Keriting,CABE,kg,25000,35000,Selasa,0,0,,1,0
2026-02-24,38,Cabe Merah Besar,CABE,kg,22000,30000,Selasa,0,0,,1,0
2026-02-24,50,Cabe Rawit Merah,CABE,kg,80000,80000,Selasa,0,0,,1,0
2026-02-24,39,Bawang Merah,BAWANG,kg,40000,40000,Selasa,0,0,,1,0
2026-02-24,49,Bawang Putih Sinco/Honan,BAWANG,kg,30000,30000,Selasa,0,0,,1,0
2026-02-24,40,Ikan Asin Teri,Ikan Asin Teri,kg,95000,95000,Selasa,0,0,,1,0
2026-02-24,41,KACANG HIJAU,KACANG HIJAU,kg,30000,30000,Selasa,0,0,,1,0
2026-02-24,42,KACANG TANAH,KACANG TANAH,kg,36000,36000,Selasa,0,0,,1,0
2026-02-24,43,KETELA POHON,KETELA POHON,kg,7000,7000,Selasa,0,0,,1,0
2026-02-24,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,1,0
2026-02-24,45,KENTANG,SAYUR MAYUR,kg,12000,12000,Selasa,0,0,,1,0
2026-02-24,46,Tomat Merah,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,1,0
2026-02-24,47,WORTEL,SAYUR MAYUR,kg,12000,12000,Selasa,0,0,,1,0
2026-02-24,48,BUNCIS,SAYUR MAYUR,kg,14000,14000,Selasa,0,0,,1,0
2026-02-24,58,Ikan Bandeng,IKAN SEGAR,kg,38000,37000,Selasa,0,0,,1,0
2026-02-24,59,Ikan Kembung,IKAN SEGAR,kg,0,0,Selasa,0,0,,1,0
2026-02-24,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Selasa,0,0,,1,0
2026-02-24,60,Ikan Tongkol,IKAN SEGAR,kg,38000,40000,Selasa,0,0,,1,0
2026-02-24,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Selasa,0,0,,1,0
2026-03-01,2,Beras Premium,BERAS,kg,16500,16500,Minggu,1,0,,1,0
2026-03-01,4,Beras Medium,BERAS,kg,12500,12500,Minggu,1,0,,1,0
2026-03-01,7,Gula Kristal Putih,GULA,kg,17000,17000,Minggu,1,0,,1,0
2026-03-01,10,Minyak Goreng Curah,MINYAK GORENG,kg,20000,20000,Minggu,1,0,,1,0
2026-03-01,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,17000,17000,Minggu,1,0,,1,0
2026-03-01,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Minggu,1,0,,1,0
2026-03-01,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,17000,17000,Minggu,1,0,,1,0
2026-03-01,12,Daging Sapi Paha Belakang,DAGING,kg,113667,113667,Minggu,1,0,,1,0
2026-03-01,13,Daging Ayam Ras,DAGING,kg,40000,38000,Minggu,1,0,,1,0
2026-03-01,14,Daging Ayam Kampung,DAGING,ekor,75000,75000,Minggu,1,0,,1,0
2026-03-01,16,Telur Ayam Ras,TELUR AYAM,kg,30000,30000,Minggu,1,0,,1,0
2026-03-01,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Minggu,1,0,,1,0
2026-03-01,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Minggu,1,0,,1,0
2026-03-01,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Minggu,1,0,,1,0
2026-03-01,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Minggu,1,0,,1,0
2026-03-01,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Minggu,1,0,,1,0
2026-03-01,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,11000,11000,Minggu,1,0,,1,0
2026-03-01,27,Bata,GARAM BERYODIUM,Buah,0,0,Minggu,1,0,,1,0
2026-03-01,28,Halus,GARAM BERYODIUM,kg,10000,10000,Minggu,1,0,,1,0
2026-03-01,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,12000,12000,Minggu,1,0,,1,0
2026-03-01,32,Kedelai Impor,KACANG KEDELAI,kg,17000,17000,Minggu,1,0,,1,0
2026-03-01,33,Kedelai Lokal,KACANG KEDELAI,kg,13000,13000,Minggu,1,0,,1,0
2026-03-01,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Minggu,1,0,,1,0
2026-03-01,37,Cabe Merah Keriting,CABE,kg,35000,35000,Minggu,1,0,,1,0
2026-03-01,38,Cabe Merah Besar,CABE,kg,27000,30000,Minggu,1,0,,1,0
2026-03-01,50,Cabe Rawit Merah,CABE,kg,90000,85000,Minggu,1,0,,1,0
2026-03-01,39,Bawang Merah,BAWANG,kg,35000,37000,Minggu,1,0,,1,0
2026-03-01,49,Bawang Putih Sinco/Honan,BAWANG,kg,32000,32000,Minggu,1,0,,1,0
2026-03-01,40,Ikan Asin Teri,Ikan Asin Teri,kg,95000,95000,Minggu,1,0,,1,0
2026-03-01,41,KACANG HIJAU,KACANG HIJAU,kg,30000,30000,Minggu,1,0,,1,0
2026-03-01,42,KACANG TANAH,KACANG TANAH,kg,37000,37000,Minggu,1,0,,1,0
2026-03-01,43,KETELA POHON,KETELA POHON,kg,7000,7000,Minggu,1,0,,1,0
2026-03-01,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,10000,Minggu,1,0,,1,0
2026-03-01,45,KENTANG,SAYUR MAYUR,kg,14000,15000,Minggu,1,0,,1,0
2026-03-01,46,Tomat Merah,SAYUR MAYUR,kg,9000,9000,Minggu,1,0,,1,0
2026-03-01,47,WORTEL,SAYUR MAYUR,kg,14000,12000,Minggu,1,0,,1,0
2026-03-01,48,BUNCIS,SAYUR MAYUR,kg,14000,14000,Minggu,1,0,,1,0
2026-03-01,58,Ikan Bandeng,IKAN SEGAR,kg,38000,40000,Minggu,1,0,,1,0
2026-03-01,59,Ikan Kembung,IKAN SEGAR,kg,0,0,Minggu,1,0,,1,0
2026-03-01,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Minggu,1,0,,1,0
2026-03-01,60,Ikan Tongkol,IKAN SEGAR,kg,40000,40000,Minggu,1,0,,1,0
2026-03-01,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Minggu,1,0,,1,0
2026-03-03,2,Beras Premium,BERAS,kg,16500,16500,Selasa,0,0,,1,0
2026-03-03,4,Beras Medium,BERAS,kg,12500,12500,Selasa,0,0,,1,0
2026-03-03,7,Gula Kristal Putih,GULA,kg,17000,17000,Selasa,0,0,,1,0
2026-03-03,10,Minyak Goreng Curah,MINYAK GORENG,kg,20000,20000,Selasa,0,0,,1,0
2026-03-03,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,17000,17000,Selasa,0,0,,1,0
2026-03-03,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Selasa,0,0,,1,0
2026-03-03,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,17000,17000,Selasa,0,0,,1,0
2026-03-03,12,Daging Sapi Paha Belakang,DAGING,kg,113667,120000,Selasa,0,0,,1,0
2026-03-03,13,Daging Ayam Ras,DAGING,kg,40000,40000,Selasa,0,0,,1,0
2026-03-03,14,Daging Ayam Kampung,DAGING,ekor,75000,75000,Selasa,0,0,,1,0
2026-03-03,16,Telur Ayam Ras,TELUR AYAM,kg,31000,30000,Selasa,0,0,,1,0
2026-03-03,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Selasa,0,0,,1,0
2026-03-03,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Selasa,0,0,,1,0
2026-03-03,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Selasa,0,0,,1,0
2026-03-03,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Selasa,0,0,,1,0
2026-03-03,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Selasa,0,0,,1,0
2026-03-03,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,11000,11000,Selasa,0,0,,1,0
2026-03-03,27,Bata,GARAM BERYODIUM,Buah,0,0,Selasa,0,0,,1,0
2026-03-03,28,Halus,GARAM BERYODIUM,kg,10000,10000,Selasa,0,0,,1,0
2026-03-03,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,12000,12000,Selasa,0,0,,1,0
2026-03-03,32,Kedelai Impor,KACANG KEDELAI,kg,16000,16000,Selasa,0,0,,1,0
2026-03-03,33,Kedelai Lokal,KACANG KEDELAI,kg,13000,13000,Selasa,0,0,,1,0
2026-03-03,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Selasa,0,0,,1,0
2026-03-03,37,Cabe Merah Keriting,CABE,kg,35000,30000,Selasa,0,0,,1,0
2026-03-03,38,Cabe Merah Besar,CABE,kg,30000,25000,Selasa,0,0,,1,0
2026-03-03,50,Cabe Rawit Merah,CABE,kg,80000,80000,Selasa,0,0,,1,0
2026-03-03,39,Bawang Merah,BAWANG,kg,35000,37000,Selasa,0,0,,1,0
2026-03-03,49,Bawang Putih Sinco/Honan,BAWANG,kg,32000,32000,Selasa,0,0,,1,0
2026-03-03,40,Ikan Asin Teri,Ikan Asin Teri,kg,95000,95000,Selasa,0,0,,1,0
2026-03-03,41,KACANG HIJAU,KACANG HIJAU,kg,30000,30000,Selasa,0,0,,1,0
2026-03-03,42,KACANG TANAH,KACANG TANAH,kg,38000,38000,Selasa,0,0,,1,0
2026-03-03,43,KETELA POHON,KETELA POHON,kg,7000,7000,Selasa,0,0,,1,0
2026-03-03,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,1,0
2026-03-03,45,KENTANG,SAYUR MAYUR,kg,14000,15000,Selasa,0,0,,1,0
2026-03-03,46,Tomat Merah,SAYUR MAYUR,kg,9000,9000,Selasa,0,0,,1,0
2026-03-03,47,WORTEL,SAYUR MAYUR,kg,12000,14000,Selasa,0,0,,1,0
2026-03-03,48,BUNCIS,SAYUR MAYUR,kg,16000,16000,Selasa,0,0,,1,0
2026-03-03,58,Ikan Bandeng,IKAN SEGAR,kg,37000,38000,Selasa,0,0,,1,0
2026-03-03,59,Ikan Kembung,IKAN SEGAR,kg,0,0,Selasa,0,0,,1,0
2026-03-03,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Selasa,0,0,,1,0
2026-03-03,60,Ikan Tongkol,IKAN SEGAR,kg,38000,40000,Selasa,0,0,,1,0
2026-03-03,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Selasa,0,0,,1,0
2026-03-05,2,Beras Premium,BERAS,kg,16500,16500,Kamis,0,0,,1,0
2026-03-05,4,Beras Medium,BERAS,kg,12500,12500,Kamis,0,0,,1,0
2026-03-05,7,Gula Kristal Putih,GULA,kg,17000,17000,Kamis,0,0,,1,0
2026-03-05,10,Minyak Goreng Curah,MINYAK GORENG,kg,20000,20000,Kamis,0,0,,1,0
2026-03-05,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,17000,17000,Kamis,0,0,,1,0
2026-03-05,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Kamis,0,0,,1,0
2026-03-05,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,17000,17000,Kamis,0,0,,1,0
2026-03-05,12,Daging Sapi Paha Belakang,DAGING,kg,120000,120000,Kamis,0,0,,1,0
2026-03-05,13,Daging Ayam Ras,DAGING,kg,40000,40000,Kamis,0,0,,1,0
2026-03-05,14,Daging Ayam Kampung,DAGING,ekor,75000,75000,Kamis,0,0,,1,0
2026-03-05,16,Telur Ayam Ras,TELUR AYAM,kg,30000,31000,Kamis,0,0,,1,0
2026-03-05,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Kamis,0,0,,1,0
2026-03-05,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Kamis,0,0,,1,0
2026-03-05,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Kamis,0,0,,1,0
2026-03-05,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Kamis,0,0,,1,0
2026-03-05,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Kamis,0,0,,1,0
2026-03-05,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,11000,11000,Kamis,0,0,,1,0
2026-03-05,27,Bata,GARAM BERYODIUM,Buah,0,0,Kamis,0,0,,1,0
2026-03-05,28,Halus,GARAM BERYODIUM,kg,10000,10000,Kamis,0,0,,1,0
2026-03-05,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,12000,12000,Kamis,0,0,,1,0
2026-03-05,32,Kedelai Impor,KACANG KEDELAI,kg,16000,16000,Kamis,0,0,,1,0
2026-03-05,33,Kedelai Lokal,KACANG KEDELAI,kg,13000,13000,Kamis,0,0,,1,0
2026-03-05,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Kamis,0,0,,1,0
2026-03-05,37,Cabe Merah Keriting,CABE,kg,38000,40000,Kamis,0,0,,1,0
2026-03-05,38,Cabe Merah Besar,CABE,kg,25000,30000,Kamis,0,0,,1,0
2026-03-05,50,Cabe Rawit Merah,CABE,kg,90000,85000,Kamis,0,0,,1,0
2026-03-05,39,Bawang Merah,BAWANG,kg,37000,40000,Kamis,0,0,,1,0
2026-03-05,49,Bawang Putih Sinco/Honan,BAWANG,kg,32000,32000,Kamis,0,0,,1,0
2026-03-05,40,Ikan Asin Teri,Ikan Asin Teri,kg,95000,95000,Kamis,0,0,,1,0
2026-03-05,41,KACANG HIJAU,KACANG HIJAU,kg,30000,30000,Kamis,0,0,,1,0
2026-03-05,42,KACANG TANAH,KACANG TANAH,kg,38000,40000,Kamis,0,0,,1,0
2026-03-05,43,KETELA POHON,KETELA POHON,kg,7000,6000,Kamis,0,0,,1,0
2026-03-05,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,10000,Kamis,0,0,,1,0
2026-03-05,45,KENTANG,SAYUR MAYUR,kg,15000,14000,Kamis,0,0,,1,0
2026-03-05,46,Tomat Merah,SAYUR MAYUR,kg,9000,9000,Kamis,0,0,,1,0
2026-03-05,47,WORTEL,SAYUR MAYUR,kg,14000,14000,Kamis,0,0,,1,0
2026-03-05,48,BUNCIS,SAYUR MAYUR,kg,16000,16000,Kamis,0,0,,1,0
2026-03-05,58,Ikan Bandeng,IKAN SEGAR,kg,38000,40000,Kamis,0,0,,1,0
2026-03-05,59,Ikan Kembung,IKAN SEGAR,kg,0,0,Kamis,0,0,,1,0
2026-03-05,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Kamis,0,0,,1,0
2026-03-05,60,Ikan Tongkol,IKAN SEGAR,kg,40000,40000,Kamis,0,0,,1,0
2026-03-05,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Kamis,0,0,,1,0
2026-03-04,2,Beras Premium,BERAS,kg,16500,16500,Rabu,0,0,,1,0
2026-03-04,4,Beras Medium,BERAS,kg,12500,12500,Rabu,0,0,,1,0
2026-03-04,7,Gula Kristal Putih,GULA,kg,17000,17000,Rabu,0,0,,1,0
2026-03-04,10,Minyak Goreng Curah,MINYAK GORENG,kg,20000,20000,Rabu,0,0,,1,0
2026-03-04,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,17000,17000,Rabu,0,0,,1,0
2026-03-04,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Rabu,0,0,,1,0
2026-03-04,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,17000,17000,Rabu,0,0,,1,0
2026-03-04,12,Daging Sapi Paha Belakang,DAGING,kg,120000,120000,Rabu,0,0,,1,0
2026-03-04,13,Daging Ayam Ras,DAGING,kg,40000,40000,Rabu,0,0,,1,0
2026-03-04,14,Daging Ayam Kampung,DAGING,ekor,75000,75000,Rabu,0,0,,1,0
2026-03-04,16,Telur Ayam Ras,TELUR AYAM,kg,30000,30000,Rabu,0,0,,1,0
2026-03-04,17,Telur Ayam Kampung,TELUR AYAM,kg,48000,48000,Rabu,0,0,,1,0
2026-03-04,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,12500,12500,Rabu,0,0,,1,0
2026-03-04,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,12500,12500,Rabu,0,0,,1,0
2026-03-04,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,0,0,Rabu,0,0,,1,0
2026-03-04,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,0,0,Rabu,0,0,,1,0
2026-03-04,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,11000,11000,Rabu,0,0,,1,0
2026-03-04,27,Bata,GARAM BERYODIUM,Buah,0,0,Rabu,0,0,,1,0
2026-03-04,28,Halus,GARAM BERYODIUM,kg,10000,10000,Rabu,0,0,,1,0
2026-03-04,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,12000,12000,Rabu,0,0,,1,0
2026-03-04,32,Kedelai Impor,KACANG KEDELAI,kg,16000,16000,Rabu,0,0,,1,0
2026-03-04,33,Kedelai Lokal,KACANG KEDELAI,kg,13000,13000,Rabu,0,0,,1,0
2026-03-04,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,3000,3000,Rabu,0,0,,1,0
2026-03-04,37,Cabe Merah Keriting,CABE,kg,30000,38000,Rabu,0,0,,1,0
2026-03-04,38,Cabe Merah Besar,CABE,kg,25000,25000,Rabu,0,0,,1,0
2026-03-04,50,Cabe Rawit Merah,CABE,kg,80000,90000,Rabu,0,0,,1,0
2026-03-04,39,Bawang Merah,BAWANG,kg,37000,37000,Rabu,0,0,,1,0
2026-03-04,49,Bawang Putih Sinco/Honan,BAWANG,kg,32000,32000,Rabu,0,0,,1,0
2026-03-04,40,Ikan Asin Teri,Ikan Asin Teri,kg,95000,95000,Rabu,0,0,,1,0
