tanggal,komoditas,titik_pantau,kabupaten,satuan,harga_kemarin,harga,imputed
2020-10-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10200.0,10100.0,False
2020-10-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-10-31,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10000.0,False
2020-11-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10100.0,False
2020-11-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10000.0,False
2020-11-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-11-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-11-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-11-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10100.0,False
2020-11-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10150.0,False
2020-11-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10150.0,10100.0,False
2020-11-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10000.0,False
2020-11-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10100.0,False
2020-11-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10000.0,False
2020-11-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10100.0,False
2020-11-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-11-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-12-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-12-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10200.0,False
2020-12-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10200.0,10200.0,False
2020-12-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10200.0,10100.0,False
2020-12-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10150.0,False
2020-12-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10150.0,10200.0,False
2020-12-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10200.0,10100.0,False
2020-12-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10100.0,False
2020-12-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10100.0,10000.0,False
2020-12-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,True
2020-12-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,10000.0,False
2020-12-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,9900.0,False
2020-12-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,10000.0,False
2020-12-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2020-12-31,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,10000.0,False
2021-01-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,9900.0,False
2021-01-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-01-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-01-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9800.0,False
2021-01-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-01-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9900.0,False
2021-01-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-01-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-01-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9800.0,False
2021-01-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-01-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-01-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9900.0,False
2021-01-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-01-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9700.0,False
2021-01-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-01-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9900.0,False
2021-01-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,10000.0,False
2021-01-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,9900.0,False
2021-01-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9800.0,False
2021-01-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9900.0,False
2021-01-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9800.0,False
2021-01-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-01-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-01-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-01-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-01-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-01-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9900.0,False
2021-01-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-01-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-01-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-01-31,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-02-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-02-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-02-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-02-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,10000.0,False
2021-02-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,10000.0,9900.0,False
2021-02-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9800.0,False
2021-02-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9900.0,False
2021-02-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9800.0,False
2021-02-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-02-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-02-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-02-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-02-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-02-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-02-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-02-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-02-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-02-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-02-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-02-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9600.0,False
2021-02-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9700.0,False
2021-02-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9600.0,False
2021-02-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9700.0,False
2021-02-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-02-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9600.0,False
2021-02-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9800.0,False
2021-02-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9600.0,False
2021-02-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-03-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-03-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-03-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-03-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9700.0,False
2021-03-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-03-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9600.0,False
2021-03-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9700.0,False
2021-03-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-03-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-03-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-03-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9600.0,False
2021-03-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-03-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9800.0,False
2021-03-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-03-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-03-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-03-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-03-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-03-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-03-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-03-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-03-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-03-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-03-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-03-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-03-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-03-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9600.0,False
2021-03-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9800.0,False
2021-03-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-03-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-03-31,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9500.0,False
2021-04-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9400.0,False
2021-04-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9400.0,9400.0,False
2021-04-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9400.0,9500.0,False
2021-04-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9600.0,False
2021-04-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9500.0,False
2021-04-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9500.0,False
2021-04-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9700.0,False
2021-04-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9600.0,False
2021-04-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-04-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-04-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9700.0,False
2021-04-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9600.0,False
2021-04-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9500.0,False
2021-04-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9500.0,False
2021-04-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9700.0,False
2021-04-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9400.0,False
2021-04-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9400.0,9500.0,False
2021-04-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9600.0,False
2021-04-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-04-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-04-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9500.0,False
2021-04-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9500.0,False
2021-04-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9500.0,True
2021-04-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9500.0,True
2021-04-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9500.0,True
2021-04-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9600.0,False
2021-04-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-04-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9800.0,False
2021-04-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-04-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-05-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9600.0,False
2021-05-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9500.0,False
2021-05-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9600.0,False
2021-05-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9500.0,False
2021-05-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9900.0,False
2021-05-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9600.0,False
2021-05-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9500.0,False
2021-05-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9800.0,False
2021-05-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-05-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-05-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-05-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9500.0,False
2021-05-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9600.0,False
2021-05-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9700.0,False
2021-05-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9500.0,False
2021-05-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9800.0,False
2021-05-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-05-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-05-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-05-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-05-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-05-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-05-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-05-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-05-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-05-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-05-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-05-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-05-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-05-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9900.0,False
2021-05-31,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9800.0,False
2021-06-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-06-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-06-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-06-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-06-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9600.0,False
2021-06-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-06-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9800.0,False
2021-06-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9600.0,False
2021-06-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9700.0,False
2021-06-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9600.0,False
2021-06-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-06-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9500.0,False
2021-06-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9800.0,False
2021-06-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9500.0,False
2021-06-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9600.0,False
2021-06-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9800.0,False
2021-06-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-06-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-06-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9600.0,False
2021-06-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9900.0,False
2021-06-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9800.0,False
2021-06-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-06-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9600.0,False
2021-06-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9800.0,False
2021-06-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9900.0,False
2021-06-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-06-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-06-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-06-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-06-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9900.0,False
2021-07-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9900.0,9800.0,False
2021-07-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-07-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-07-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-07-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-07-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9500.0,False
2021-07-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9600.0,False
2021-07-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9800.0,False
2021-07-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-07-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-07-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-07-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-07-22,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-07-23,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9700.0,False
2021-07-24,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-07-25,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-26,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-07-27,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9800.0,False
2021-07-28,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,False
2021-07-29,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-07-30,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9600.0,False
2021-07-31,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9800.0,False
2021-08-01,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9700.0,False
2021-08-02,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9700.0,9600.0,False
2021-08-03,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9800.0,False
2021-08-04,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9800.0,9800.0,True
2021-08-05,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9800.0,True
2021-08-06,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9800.0,True
2021-08-07,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9777.777777777777,True
2021-08-08,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9755.555555555555,True
2021-08-09,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9733.333333333334,True
2021-08-10,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9711.111111111111,True
2021-08-11,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9688.888888888889,True
2021-08-12,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9666.666666666666,True
2021-08-13,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9644.444444444445,True
2021-08-14,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,,False
2021-08-15,Beras,PS Bendul Mrisi,Kota Surabaya,kg,,9600.0,False
2021-08-16,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9500.0,False
2021-08-17,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9500.0,False
2021-08-18,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9500.0,9600.0,False
2021-08-19,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-08-20,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9600.0,False
2021-08-21,Beras,PS Bendul Mrisi,Kota Surabaya,kg,9600.0,9700.0,False
